city,source_file,source_row,date,station_id,tmax,tmin,tmean,rain_mm,snowfall_cm,precip_mm,tmean_analysis,tmean_derived,quality_notes,winter_year,year,month,is_winter,in_study_period,snow_day,very_cold_day,mean_temp,temp_anomaly,snowfall_total_cm,snow_days,days_below_m20,baseline_mean_temp,baseline_n_winters,baseline_status,winter_label,temperature_pass,snowfall_pass,cold_days_pass,enso_index,enso_value,enso_class,strong_el_nino,oni_djf,roni_djf,enso_class_oni,enso_class_roni,strong_el_nino_oni,strong_el_nino_roni,city_name,region,latitude_approx,included_in_proposal,included_in_repo_study
ottawa,ottawa_daily.csv,26,1981-01-25,4337,-3.1,-14,-8.6,2.2,0,2.2,-8.6,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,27,1981-01-26,4337,7.4,-3.8,1.8,0.6,0,0.6,1.8,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,28,1981-01-27,4337,2.8,-11.3,-4.3,0,0,0,-4.3,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,29,1981-01-28,4337,-8.8,-16.1,-12.5,0,0,0,-12.5,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,30,1981-01-29,4337,-6.6,-15.3,-11,0,0,0,-11,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,31,1981-01-30,4337,-12.5,-18.3,-15.4,0,0,0,-15.4,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,32,1981-01-31,4337,-3.9,-18.4,-11.2,0,0,0,-11.2,False,,1981,1981,1,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,33,1981-02-01,4337,3.3,-13.8,-5.3,0.2,1,1,-5.3,False,,1981,1981,2,True,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,34,1981-02-02,4337,3.4,-11.8,-4.2,6,2.8,9.8,-4.2,False,,1981,1981,2,True,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,35,1981-02-03,4337,-11.8,-21,-16.4,0,0,0,-16.4,False,,1981,1981,2,True,False,0,1,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,36,1981-02-04,4337,-11.2,-20.3,-15.8,0,1.6,1.2,-15.8,False,,1981,1981,2,True,False,1,1,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,37,1981-02-05,4337,-8.7,-23,-15.9,0,0.2,0.2,-15.9,False,,1981,1981,2,True,False,0,1,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,38,1981-02-06,4337,-4,-11.6,-7.8,0,2.2,2,-7.8,False,,1981,1981,2,True,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,39,1981-02-07,4337,-2.3,-9.4,-5.9,0,0,0,-5.9,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,40,1981-02-08,4337,2.2,-3.6,-0.7,0,0.2,0.2,-0.7,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,41,1981-02-09,4337,-3.6,-10.1,-6.9,0,0,0,-6.9,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,42,1981-02-10,4337,1.6,-11.6,-5,2.6,9.6,11.8,-5,False,,1981,1981,2,True,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,43,1981-02-11,4337,9.1,-12.8,-1.9,13.4,3.6,17,-1.9,False,,1981,1981,2,True,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,44,1981-02-12,4337,-12.8,-18.4,-15.6,0,0,0,-15.6,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,45,1981-02-13,4337,-6,-16.3,-11.2,0,0.4,0.4,-11.2,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,46,1981-02-14,4337,-2,-8.8,-5.4,0,0,0,-5.4,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,47,1981-02-15,4337,1,-9.4,-4.2,0,0,0,-4.2,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,48,1981-02-16,4337,7.7,-0.2,3.8,0.2,0,0.2,3.8,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,49,1981-02-17,4337,6.1,3.2,4.7,0,0,0,4.7,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,50,1981-02-18,4337,7.7,3,5.4,0.4,0,0.4,5.4,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,51,1981-02-19,4337,6.2,3,4.6,8.6,0,8.6,4.6,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,52,1981-02-20,4337,8.1,3.6,5.9,17.3,0,17.3,5.9,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,53,1981-02-21,4337,7.8,4.5,6.2,0.6,0,0.6,6.2,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,54,1981-02-22,4337,12,4.3,8.2,0,0,0,8.2,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,55,1981-02-23,4337,8.4,3.5,6,18.4,0,18.4,6,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,56,1981-02-24,4337,6.7,2.1,4.4,5.4,0,5.4,4.4,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,57,1981-02-25,4337,3.2,0.9,2.1,5.2,0,5.2,2.1,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,58,1981-02-26,4337,2,-3.5,-0.8,0,0,0,-0.8,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,59,1981-02-27,4337,3.3,-5.2,-1,0,0,0,-1,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,60,1981-02-28,4337,2.1,-4,-1,3.4,0.8,4.4,-1,False,,1981,1981,2,True,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,61,1981-03-01,4337,2.5,-0.9,0.8,0,0,0,0.8,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,62,1981-03-02,4337,3.4,-8.9,-2.8,0,0.4,0.4,-2.8,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,63,1981-03-03,4337,-7,-13.6,-10.3,0,1,1,-10.3,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,64,1981-03-04,4337,-2.8,-11.3,-7.1,0,0,0,-7.1,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,65,1981-03-05,4337,1,-6,-2.5,0,0,0,-2.5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,66,1981-03-06,4337,0.2,-6.9,-3.4,0,1.8,1.8,-3.4,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,67,1981-03-07,4337,5,-1.4,1.8,0,1.1,0.8,1.8,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,68,1981-03-08,4337,4.6,0.8,2.7,0,0,0,2.7,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,69,1981-03-09,4337,3.5,-0.6,1.5,0,0,0,1.5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,70,1981-03-10,4337,3.6,-0.9,1.4,0,0.2,0.2,1.4,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,71,1981-03-11,4337,1.7,-4.2,-1.3,0,0,0,-1.3,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,72,1981-03-12,4337,1.9,-5.9,-2,0,3.4,3.2,-2,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,73,1981-03-13,4337,1.5,-8.1,-3.3,0,5.5,4.8,-3.3,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,74,1981-03-14,4337,-4,-12.7,-8.4,0,0,0,-8.4,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,75,1981-03-15,4337,5.2,-6.1,-0.5,0,2.4,2.2,-0.5,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,76,1981-03-16,4337,-3,-13.5,-8.3,0,1.2,1.2,-8.3,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,77,1981-03-17,4337,-3.2,-11.6,-7.4,0,1.2,0.4,-7.4,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,78,1981-03-18,4337,-6.5,-13.3,-9.9,0,0.8,0.4,-9.9,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,79,1981-03-19,4337,-5.7,-10.8,-8.3,0,2.7,2.4,-8.3,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,80,1981-03-20,4337,-0.3,-9.6,-5,0,0.8,0.8,-5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,81,1981-03-21,4337,4.3,-2.7,0.8,0,1,0.8,0.8,False,,,1981,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,82,1981-03-22,4337,6.3,-1.4,2.5,0,0,0,2.5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,83,1981-03-23,4337,8.2,-2.2,3,0,0,0,3,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,84,1981-03-24,4337,7.8,-1.6,3.1,0,0,0,3.1,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,85,1981-03-25,4337,9.3,-1.4,4,0,0,0,4,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,86,1981-03-26,4337,11.1,-2,4.6,1.8,0,1.8,4.6,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,87,1981-03-27,4337,10.6,0.5,5.6,0.5,0,0.5,5.6,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,88,1981-03-28,4337,9.7,-4.7,2.5,0,0,0,2.5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,89,1981-03-29,4337,20.8,6,13.4,0,0,0,13.4,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,90,1981-03-30,4337,12.4,7.6,10,13.8,0,13.8,10,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,91,1981-03-31,4337,10.5,4.4,7.5,0,0,0,7.5,False,,,1981,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,92,1981-04-01,4337,19.6,2.5,11.1,6,0,6,11.1,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,93,1981-04-02,4337,10,3.5,6.8,0,0,0,6.8,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,94,1981-04-03,4337,21.4,-0.2,10.6,0,0,0,10.6,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,95,1981-04-04,4337,23.3,10,16.7,10.8,0,10.8,16.7,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,96,1981-04-05,4337,15,1,8,2.4,0,2.4,8,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,97,1981-04-06,4337,7.5,-3.3,2.1,0,0.4,0.4,2.1,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,98,1981-04-07,4337,14.8,-1.8,6.5,0,0,0,6.5,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,99,1981-04-08,4337,20.8,3.5,12.2,0.4,0,0.4,12.2,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,100,1981-04-09,4337,14.4,3.5,9,4.8,0,4.8,9,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,101,1981-04-10,4337,17.2,0.6,8.9,0.2,0,0.2,8.9,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,102,1981-04-11,4337,18,2,10,1.2,0,1.2,10,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,103,1981-04-12,4337,9.5,-0.6,4.5,0,0,0,4.5,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,104,1981-04-13,4337,15.3,-1.1,7.1,0,0,0,7.1,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,105,1981-04-14,4337,11.4,-5.6,2.9,6,0,6,2.9,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,106,1981-04-15,4337,2.1,-7,-2.5,0,0,0,-2.5,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,107,1981-04-16,4337,16.2,-3.2,6.5,0,0,0,6.5,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,108,1981-04-17,4337,9.6,4.7,7.2,2.4,0,2.4,7.2,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,109,1981-04-18,4337,13.6,0,6.8,3.8,0,3.8,6.8,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,110,1981-04-19,4337,9.5,-2.4,3.6,0,0,0,3.6,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,111,1981-04-20,4337,3.2,-4.6,-0.7,0,0.6,0.6,-0.7,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,112,1981-04-21,4337,3.2,-7.6,-2.2,0,0,0,-2.2,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,113,1981-04-22,4337,9.2,-4.4,2.4,0,0,0,2.4,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,114,1981-04-23,4337,6,-0.8,2.6,8.6,0,8.6,2.6,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,115,1981-04-24,4337,6.4,2,4.2,2.6,0,2.6,4.2,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,116,1981-04-25,4337,9.3,3.3,6.3,1.4,0,1.4,6.3,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,117,1981-04-26,4337,14,4.5,9.3,0,0,0,9.3,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,118,1981-04-27,4337,16.4,5.2,10.8,0,0,0,10.8,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,119,1981-04-28,4337,17.4,7.6,12.5,0,0,0,12.5,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,120,1981-04-29,4337,11.6,7.2,9.4,7.6,0,7.6,9.4,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,121,1981-04-30,4337,12.8,3.9,8.4,0,0,0,8.4,False,,,1981,4,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,122,1981-05-01,4337,12.6,0.8,6.7,0,0,0,6.7,False,,,1981,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,123,1981-05-02,4337,14,2.7,8.4,0,0,0,8.4,False,,,1981,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
ottawa,ottawa_daily.csv,124,1981-05-03,4337,17.5,4.4,11,0,0,0,11,False,,,1981,5,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Ottawa,East,45.32,True,True
